,id,latitude,longitude,time,speedInternet,device2ApSpeed,gps_accuracy,grid_cell,RSSI,allrooms_id,ap_MAC,distance,phone_mac,satellite_in_view,pseudorange,qr_id,lat_stated,lon_stated,SSID,ip
0,733,45.0652,7.6580699999999995,19/3/18 11.14,46.06,433,18.067999999999998,0,-80,696,00:35:1a:a2:3d:9e,51.6619,10:a5:d0:8a:47:ce,0,,24.0,45.06501351,7.658011027000001,polito,172.21.48.1
1,732,45.0652,7.65808,19/3/18 11.14,22.13,28,39.6,0,-74,696,e4:aa:5d:be:15:21,49.0506,10:7b:44:89:6a:6d,0,,24.0,45.06501351,7.658011027000001,polito,172.21.48.1
2,731,45.0652,7.65808,19/3/18 11.14,59.13,585,18.006,0,-72,696,e4:aa:5d:be:15:2e,3.86489,30:7:4d:79:e8:6,0,,24.0,45.06501351,7.658011027000001,polito,172.21.54.1
3,730,45.0654,7.66047,19/3/18 11.14,28.65,520,6.0,0,-66,696,00:35:1a:a2:3d:9e,4.604369999999999,30:7:4d:79:e8:6,0,,23.0,45.06514243,7.6580607999999994,polito,172.21.48.1
4,729,45.0652,7.65808,19/3/18 11.14,34.47,292,17.898,0,-59,696,00:35:1a:a2:3d:9e,5.7965599999999995,10:a5:d0:8a:47:ce,0,,23.0,45.06514243,7.6580607999999994,polito,172.21.48.1
5,728,45.0652,7.65808,19/3/18 11.14,22.43,57,18.069000000000003,0,-68,696,00:35:1a:a2:3d:91,24.3339,10:7b:44:89:6a:6d,0,,23.0,45.06514243,7.6580607999999994,polito,172.21.46.1
6,727,45.0654,7.66047,19/3/18 11.13,57.72,585,6.0,0,-67,696,00:35:1a:a2:3d:9e,4.604369999999999,30:7:4d:79:e8:6,0,,23.0,45.06514243,7.6580607999999994,polito,172.21.48.1
7,726,45.0654,7.66047,19/3/18 11.13,27.29,585,6.0,0,-62,696,00:35:1a:a2:3d:9e,-1.0,30:7:4d:79:e8:6,0,,22.0,45.065258299999996,7.657983692,polito,172.21.48.1
8,725,45.0652,7.65809,19/3/18 11.13,19.08,72,18.025,0,-67,696,00:35:1a:79:69:a1,19.7298,10:a5:d0:8a:47:ce,0,,22.0,45.065258299999996,7.657983692,polito,172.21.46.1
9,724,45.0654,7.65821,19/3/18 11.13,14.89,72,17.906,0,-66,696,00:35:1a:79:69:a1,7.85458,10:7b:44:89:6a:6d,0,,22.0,45.065258299999996,7.657983692,polito,172.21.46.1
10,723,45.0654,7.65821,19/3/18 11.13,17.25,130,17.961,0,-70,696,00:35:1a:79:69:a1,7.0004,30:7:4d:79:e8:6,0,,22.0,45.065258299999996,7.657983692,polito,172.21.46.1
11,722,45.0654,7.65821,19/3/18 11.12,22.47,65,17.781,0,-54,696,00:35:1a:79:69:a1,3.50851,10:a5:d0:8a:47:ce,0,,21.0,45.06539497,7.658076304,polito,172.21.46.1
12,721,45.0654,7.65831,19/3/18 11.12,20.82,72,18.08,0,-59,696,00:35:1a:79:69:a1,8.81298,10:7b:44:89:6a:6d,0,,21.0,45.06539497,7.658076304,polito,172.21.46.1
13,720,45.0654,7.65827,19/3/18 11.12,20.47,65,18.311,0,-54,696,00:35:1a:79:69:a1,11.0949,30:7:4d:79:e8:6,0,,21.0,45.06539497,7.658076304,polito,172.21.46.1
14,719,45.0654,7.658289999999999,19/3/18 11.11,12.13,72,18.176,0,-65,696,00:35:1a:79:6b:61,24.5835,10:a5:d0:8a:47:ce,0,,20.0,45.06550798,7.65815382,polito,172.21.48.1
15,718,45.0654,7.65832,19/3/18 11.11,4.81,72,18.131,0,-62,696,00:35:1a:79:69:61,11.0949,10:7b:44:89:6a:6d,0,,20.0,45.06550798,7.65815382,polito,172.21.46.1
16,717,45.0654,7.66047,19/3/18 11.11,15.34,104,6.0,0,-60,696,00:35:1a:79:69:61,4.9559,30:7:4d:79:e8:6,0,,20.0,45.06550798,7.65815382,polito,172.21.46.1
17,716,45.0654,7.65831,19/3/18 11.11,11.12,144,18.04,0,-73,696,00:35:1a:79:6b:61,12.321,30:7:4d:79:e8:6,0,,20.0,45.06550798,7.65815382,polito,172.21.48.1
18,715,45.0655,7.65833,19/3/18 10.59,10.05,65,19.133,0,-63,696,00:35:1a:79:6b:61,8.72257,10:a5:d0:8a:47:ce,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1
19,714,45.0655,7.65838,19/3/18 10.59,6.59,72,18.783,0,-76,696,00:35:1a:7a:c1:70,61.7511,10:7b:44:89:6a:6d,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1
20,713,45.0654,7.66047,19/3/18 10.59,29.28,144,6.0,0,-58,696,00:35:1a:79:6b:61,-1.0,30:7:4d:79:e8:6,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1
21,712,45.0654,7.66047,19/3/18 10.59,12.67,144,6.0,0,-63,696,00:35:1a:79:6b:61,-1.0,30:7:4d:79:e8:6,0,,19.0,45.06555123,7.658294982,polito,172.21.48.1
22,711,45.0654,7.66047,19/3/18 10.58,68.91,144,6.0,0,-58,696,00:35:1a:7a:c1:70,30.9488,30:7:4d:79:e8:6,0,,18.0,45.06570055,7.658287637999999,polito,172.21.48.1
23,710,45.0656,7.65849,19/3/18 10.58,54.87,351,17.858,0,-60,696,00:35:1a:7a:c1:7f,2.52109,10:a5:d0:8a:47:ce,0,,18.0,45.06570055,7.658287637999999,polito,172.21.50.1
24,709,45.0656,7.65849,19/3/18 10.58,34.01,72,17.986,0,-62,696,00:35:1a:7a:c1:70,6.92858,10:7b:44:89:6a:6d,0,,18.0,45.06570055,7.658287637999999,polito,172.21.48.1
25,708,45.0654,7.66047,19/3/18 10.58,30.52,130,6.0,0,-64,696,00:35:1a:7a:c1:70,30.9488,30:7:4d:79:e8:6,0,,18.0,45.06570055,7.658287637999999,polito,172.21.48.1
26,707,45.0658,7.658519999999999,19/3/18 10.57,23.78,130,18.12,0,-61,696,00:35:1a:79:6a:30,-1.0,30:7:4d:79:e8:6,0,,17.0,45.06581601,7.658365562999999,polito,172.21.48.1
27,706,45.0658,7.658589999999999,19/3/18 10.57,42.92,234,17.916,0,-62,696,00:35:1a:7d:03:ff,4.604369999999999,10:a5:d0:8a:47:ce,0,,17.0,45.06581601,7.658365562999999,polito,172.21.48.1
28,705,45.0658,7.658519999999999,19/3/18 10.57,17.89,72,18.049,0,-64,696,00:35:1a:79:6a:30,12.1958,10:7b:44:89:6a:6d,0,,17.0,45.06581601,7.658365562999999,polito,172.21.48.1
29,704,45.0654,7.66047,19/3/18 10.57,11.93,117,6.0,0,-67,696,00:35:1a:79:6a:30,38.5667,30:7:4d:79:e8:6,1,"sat:GPS5 pdr:639.2656189876147 Cn0:7.831106185913086 
",17.0,45.06581601,7.658365562999999,polito,172.21.48.1
30,703,45.0658,7.65866,19/3/18 10.55,26.53,263,18.108,0,-64,696,00:35:1a:9e:21:0f,7.972389999999999,10:a5:d0:8a:47:ce,0,,16.0,45.06591759,7.65847531,polito,172.21.50.1
31,702,45.0654,7.66047,19/3/18 10.55,97.56,351,6.0,0,-67,696,00:35:1a:9e:21:0f,11.2613,30:7:4d:79:e8:6,2,"sat:GPS5 pdr:631.9571815056024 Cn0:25.88209342956543 
sat:GPS30 pdr:613.7417444520734 Cn0:12.359113693237305 
",16.0,45.06591759,7.65847531,polito,172.21.50.1
32,701,45.0658,7.65867,19/3/18 10.54,14.22,72,17.924,0,-63,696,00:35:1a:a2:3f:30,13.8243,10:7b:44:89:6a:6d,0,,16.0,45.06591759,7.65847531,polito,172.21.48.1
33,700,45.0654,7.66047,19/3/18 10.54,24.7,234,6.0,0,-72,696,00:35:1a:9e:21:0f,-1.0,30:7:4d:79:e8:6,0,,16.0,45.06591759,7.65847531,polito,172.21.50.1
34,699,45.0654,7.66047,19/3/18 10.54,24.7,234,6.0,0,-72,696,00:35:1a:9e:21:0f,-1.0,30:7:4d:79:e8:6,0,,16.0,45.06591759,7.65847531,polito,172.21.50.1
35,698,45.0659,7.658589999999999,19/3/18 10.53,73.94,390,18.119,0,-58,696,00:35:1a:a2:3f:3f,6.87286,30:7:4d:79:e8:6,1,"sat:GPS24 pdr:-431.08438502341914 Cn0:7.0 
",15.0,45.06602285,7.658639319,polito,172.21.48.1
36,697,45.0658,7.65868,19/3/18 10.53,96.15,292,17.582,0,-60,696,00:35:1a:a2:3f:3f,1.93703,10:a5:d0:8a:47:ce,0,,15.0,45.06602285,7.658639319,polito,172.21.48.1
37,696,45.0646,7.656389999999999,19/3/18 10.53,37.12,72,10015.7,0,-61,696,00:35:1a:a2:3f:30,10.9811,10:7b:44:89:6a:6d,0,,15.0,45.06602285,7.658639319,polito,172.21.48.1
38,695,45.0658,7.658689999999999,19/3/18 10.50,20.8,117,26.4,0,-65,696,00:35:1a:a2:3f:3f,9.708169999999999,10:a5:d0:8a:47:ce,0,,14.0,45.06606936,7.6587629370000005,polito,172.21.48.1
39,694,45.0658,7.658689999999999,19/3/18 10.50,83.33,97,42.5,0,-66,696,00:35:1a:a2:3f:3f,19.3703,30:7:4d:79:e8:6,0,,14.0,45.06606936,7.6587629370000005,polito,172.21.48.1
40,693,45.0659,7.658869999999999,19/3/18 10.50,8.22,43,20.733,0,-72,696,00:35:1a:a2:3f:30,97.8688,10:7b:44:89:6a:6d,0,,14.0,45.06606936,7.6587629370000005,polito,172.21.48.1
41,692,45.0654,7.66047,19/3/18 10.50,0.75,28,6.0,0,-84,696,00:35:1a:a2:3f:30,138.243,30:7:4d:79:e8:6,0,,13.0,45.06600042,7.658877172,polito,172.21.48.1
42,691,45.0658,7.658689999999999,19/3/18 10.50,1.78,65,64.1,0,-83,696,cc:46:d6:dd:01:a0,156.719,10:a5:d0:8a:47:ce,0,,13.0,45.06600042,7.658877172,polito,172.21.48.1
43,690,45.0658,7.659,19/3/18 10.50,9.72,0,18.81,0,-127,696,cc:46:d6:dd:01:a0,39.3661,10:7b:44:89:6a:6d,0,,13.0,45.06600042,7.658877172,polito,172.21.48.1
44,689,45.0654,7.66047,19/3/18 10.49,0.21,7,6.0,0,-84,696,cc:46:d6:dd:01:a0,49.559,30:7:4d:79:e8:6,1,"sat:GPS5 pdr:602.3149874185838 Cn0:19.36577606201172 
",13.0,45.06600042,7.658877172,polito,172.21.48.1
45,688,45.0658,7.65901,19/3/18 10.48,35.1,130,36.9,0,-65,696,cc:46:d6:dd:01:a0,35.0851,30:7:4d:79:e8:6,0,,12.0,45.06597777,7.659013234,polito,172.21.48.1
46,687,45.0658,7.65901,19/3/18 10.48,5.17,72,26.4,0,-71,696,cc:46:d6:dd:01:a0,22.1372,10:a5:d0:8a:47:ce,0,,12.0,45.06597777,7.659013234,polito,172.21.48.1
47,686,45.0658,7.659,19/3/18 10.48,10.41,57,18.096,0,-74,696,cc:46:d6:dd:01:a0,62.3911,10:7b:44:89:6a:6d,0,,12.0,45.06597777,7.659013234,polito,172.21.48.1
48,685,45.0654,7.66047,19/3/18 10.48,11.81,130,6.0,0,-69,696,cc:46:d6:dd:01:a0,11.0949,30:7:4d:79:e8:6,2,"sat:GPS13 pdr:-66.53890294952348 Cn0:7.0 
sat:GPS21 pdr:128.265354517412 Cn0:7.0 
",12.0,45.06597777,7.659013234,polito,172.21.48.1
49,684,45.0658,7.65901,19/3/18 10.47,15.93,65,17.454,0,-56,696,cc:46:d6:dd:01:a0,5.56061,10:a5:d0:8a:47:ce,0,,11.0,45.06584681,7.6590128260000006,polito,172.21.48.1
50,683,45.0658,7.65902,19/3/18 10.47,29.8,72,17.836,0,-62,696,cc:46:d6:dd:01:a0,12.4487,10:7b:44:89:6a:6d,0,,11.0,45.06584681,7.6590128260000006,polito,172.21.48.1
51,682,45.0654,7.66047,19/3/18 10.47,33.1,130,6.0,0,-61,696,cc:46:d6:dd:01:a0,39.3661,30:7:4d:79:e8:6,0,,11.0,45.06584681,7.6590128260000006,polito,172.21.48.1
52,681,45.0657,7.658980000000001,19/3/18 10.46,86.02,195,18.092,0,-65,696,00:35:1a:79:67:4f,9.708169999999999,30:7:4d:79:e8:6,1,"sat:GPS28 pdr:168.82744838574126 Cn0:7.0 
",10.0,45.06571339999999,7.659025066,polito,172.21.54.1
53,680,45.0657,7.658989999999999,19/3/18 10.46,33.02,260,20.964000000000002,0,-64,696,00:35:1a:79:67:4f,10.8927,30:7:4d:79:e8:6,0,,10.0,45.06571339999999,7.659025066,polito,172.21.54.1
54,679,45.0657,7.658980000000001,19/3/18 10.46,42.04,292,17.865,0,-63,696,00:35:1a:79:67:4f,2.17339,10:a5:d0:8a:47:ce,0,,10.0,45.06571339999999,7.659025066,polito,172.21.54.1
55,678,45.0657,7.658989999999999,19/3/18 10.46,24.95,72,18.057000000000002,0,-66,696,00:35:1a:79:67:40,19.3291,10:7b:44:89:6a:6d,0,,10.0,45.06571339999999,7.659025066,polito,172.21.48.1
56,677,45.0654,7.66047,19/3/18 10.46,27.86,351,6.0,0,-70,696,00:35:1a:79:67:4f,1.93703,30:7:4d:79:e8:6,1,"sat:GPS7 pdr:722.9295973018966 Cn0:7.0 
",10.0,45.06571339999999,7.659025066,polito,172.21.54.1
57,676,45.0654,7.66047,19/3/18 10.45,91.43,260,6.0,0,-61,696,00:35:1a:79:67:4f,10.8927,30:7:4d:79:e8:6,0,,9.0,45.06559376,7.658939084,polito,172.21.54.1
58,675,45.0655,7.658860000000001,19/3/18 10.45,60.98,72,18.26,0,-57,696,00:35:1a:79:67:4f,4.33648,10:a5:d0:8a:47:ce,0,,9.0,45.06559376,7.658939084,polito,172.21.54.1
59,674,45.0655,7.65884,19/3/18 10.45,36.82,72,17.996,0,-60,696,00:35:1a:79:67:40,9.687510000000001,10:7b:44:89:6a:6d,0,,9.0,45.06559376,7.658939084,polito,172.21.48.1
60,673,45.0654,7.66047,19/3/18 10.45,26.18,468,6.0,0,-63,696,00:35:1a:79:67:4f,17.2638,30:7:4d:79:e8:6,0,,9.0,45.06559376,7.658939084,polito,172.21.54.1
61,672,45.0655,7.65883,19/3/18 10.44,17.8,130,18.371,0,-61,696,00:35:1a:7c:fa:e0,13.9676,30:7:4d:79:e8:6,0,,8.0,45.06547544,7.658855715,polito,172.21.48.1
62,671,45.0646,7.656389999999999,19/3/18 10.44,22.28,72,10015.7,0,-57,696,00:35:1a:9e:2f:30,7.774,10:7b:44:89:6a:6d,0,,8.0,45.06547544,7.658855715,polito,172.21.48.1
63,670,45.0655,7.65883,19/3/18 10.44,5.69,72,17.563,0,-58,696,00:35:1a:7c:fa:e0,4.9559,10:a5:d0:8a:47:ce,0,,8.0,45.06547544,7.658855715,polito,172.21.48.1
64,669,45.0655,7.65883,19/3/18 10.44,8.56,130,18.371,0,-60,696,00:35:1a:7c:fa:e0,13.9676,30:7:4d:79:e8:6,3,"sat:GPS13 pdr:-138.81024502960213 Cn0:13.743999481201172 
sat:GPS15 pdr:-409.8986959663837 Cn0:21.372913360595703 
sat:GPS20 pdr:-199.64095425607934 Cn0:19.512344360351562 
",8.0,45.06547544,7.658855715,polito,172.21.48.1
65,668,45.0653,7.658760000000001,19/3/18 10.43,15.22,72,18.275,0,-64,696,00:35:1a:7c:fa:e0,39.3661,30:7:4d:79:e8:6,0,,7.0,45.065417100000005,7.6586580479999995,polito,172.21.48.1
66,667,45.0655,7.65878,19/3/18 10.42,12.44,52,18.13,0,-66,696,00:35:1a:7c:fa:e0,7.0004,10:a5:d0:8a:47:ce,0,,7.0,45.065417100000005,7.6586580479999995,polito,172.21.48.1
67,666,45.0654,7.658760000000001,19/3/18 10.42,16.38,65,19.233,0,-65,696,00:35:1a:7a:ba:70,34.3726,10:7b:44:89:6a:6d,0,,7.0,45.065417100000005,7.6586580479999995,polito,172.21.48.1
68,665,45.0653,7.65877,19/3/18 10.41,26.41,144,18.102,0,-63,696,00:35:1a:7a:ba:70,27.3031,30:7:4d:79:e8:6,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1
69,664,45.0653,7.658739999999999,19/3/18 10.40,15.3,65,18.084,0,-65,696,00:35:1a:7a:ba:70,19.3291,10:a5:d0:8a:47:ce,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1
70,663,45.0654,7.66047,19/3/18 10.40,4.04,130,6.0,0,-69,696,00:35:1a:7a:ba:70,76.9506,30:7:4d:79:e8:6,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1
71,662,45.0653,7.65877,19/3/18 10.40,18.2,72,18.385,0,-62,696,00:35:1a:7a:ba:70,12.1958,10:7b:44:89:6a:6d,0,,6.0,45.06532857,7.658749028,polito,172.21.48.1
72,661,45.0652,7.6586300000000005,19/3/18 10.40,22.22,130,19.031,0,-65,696,00:35:1a:79:6b:50,35.0851,30:7:4d:79:e8:6,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1
73,660,45.0654,7.66047,19/3/18 10.39,3.05,130,6.0,0,-69,696,00:35:1a:79:6b:50,78.5458,30:7:4d:79:e8:6,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1
74,659,45.0651,7.658580000000001,19/3/18 10.39,11.86,72,19.402,0,-73,696,00:35:1a:a2:37:90,39.3661,10:a5:d0:8a:47:ce,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1
75,658,45.0657,7.6587,19/3/18 10.39,15.64,65,800.0,0,-65,696,00:35:1a:79:6b:50,15.6719,10:7b:44:89:6a:6d,0,,5.0,45.06516987,7.658634589,polito,172.21.48.1
76,657,45.0654,7.66047,19/3/18 10.38,31.68,702,6.0,0,-60,696,00:35:1a:a2:2b:0f,9.708169999999999,30:7:4d:79:e8:6,0,,4.0,45.06504298,7.658546261000001,polito,172.21.54.1
77,656,45.0651,7.65849,19/3/18 10.38,16.95,72,17.709,0,-61,696,00:35:1a:a2:37:90,8.81298,10:a5:d0:8a:47:ce,0,,4.0,45.06504298,7.658546261000001,polito,172.21.48.1
78,655,45.0651,7.65848,19/3/18 10.38,14.09,72,17.691,0,-58,696,00:35:1a:a2:37:90,7.85458,10:7b:44:89:6a:6d,0,,4.0,45.06504298,7.658546261000001,polito,172.21.48.1
79,654,45.0651,7.6584699999999994,19/3/18 10.37,15.1,72,17.394000000000002,0,-55,696,00:35:1a:a2:37:90,3.50851,10:a5:d0:8a:47:ce,0,,3.0,45.06502993,7.658380416,polito,172.21.48.1
80,653,45.0653,7.6600399999999995,19/3/18 10.37,14.38,72,39.442,0,-57,696,00:35:1a:a2:37:90,7.0004,10:7b:44:89:6a:6d,0,,3.0,45.06502993,7.658380416,polito,172.21.48.1
81,652,45.0654,7.66047,19/3/18 10.37,74.63,390,6.0,0,-64,696,00:35:1a:a2:37:9f,14.1771,30:7:4d:79:e8:6,0,,3.0,45.06502993,7.658380416,polito,172.21.54.1
82,651,45.065,7.65845,19/3/18 10.36,5.2,585,64.1,0,-83,696,00:35:1a:a2:2b:0f,68.7286,30:7:4d:79:e8:6,0,,2.0,45.06491345,7.6582927,polito,172.21.54.1
83,650,45.0658,7.6607899999999995,19/3/18 10.36,0.07,40,96.0,0,-80,696,00:35:1a:a2:2b:0f,38.6489,10:a5:d0:8a:47:ce,0,,2.0,45.06491345,7.6582927,polito,172.21.54.1
84,649,45.065,7.65845,19/3/18 10.36,7.88,65,30.0,0,-72,696,00:35:1a:a2:37:90,39.3661,10:7b:44:89:6a:6d,0,,2.0,45.06491345,7.6582927,polito,172.21.48.1
85,648,45.0652,7.65808,19/3/18 10.32,0.02,58,77.6,0,-85,696,e4:aa:5d:be:15:2e,61.2544,10:a5:d0:8a:47:ce,0,,1.0,45.06499137,7.6581711210000005,polito,172.21.54.1
86,647,45.0654,7.66047,19/3/18 10.16,13.75,30,6.0,0,-81,696,f4:cf:e2:b2:9e:df,57.5214,30:7:4d:79:e8:6,24,"sat:GPS5 pdr:397.35901039759824 Cn0:18.31562042236328 
sat:GPS7 pdr:657.9286268602013 Cn0:35.991943359375 
sat:GPS8 pdr:10.749133893210143 Cn0:15.288541793823242 
sat:GPS9 pdr:749.7697363083489 Cn0:20.014963150024414 
sat:GPS13 pdr:-233.50633961329595 Cn0:16.743671417236328 
sat:GPS15 pdr:-456.47786008030425 Cn0:10.960439682006836 
sat:GPS20 pdr:-358.3835060040906 Cn0:9.937200546264648 
sat:GPS21 pdr:11.163412542705501 Cn0:12.91436767578125 
sat:GPS28 pdr:-91.79032658792858 Cn0:20.697235107421875 
sat:GPS30 pdr:494.4114637779096 Cn0:28.512958526611328 
sat:GLN2 pdr:349.68620841877373 Cn0:26.765043258666992 
sat:GLN13 pdr:-395.4396909409727 Cn0:7.0 
sat:GLN12 pdr:454.26079628349544 Cn0:7.0 
sat:GLN11 pdr:884.0961274402666 Cn0:25.65457534790039 
sat:GLN20 pdr:22.209773148790475 Cn0:7.0 
sat:GLN19 pdr:573.0173669670107 Cn0:7.0 
sat:BDU2 pdr:132.27293164703252 Cn0:16.590166091918945 
sat:BDU5 pdr:131.63094597535473 Cn0:19.746854782104492 
sat:BDU10 pdr:310.5912450151536 Cn0:20.78290367126465 
sat:GAL2 pdr:360.6100106413562 Cn0:25.259733200073242 
sat:GAL3 pdr:660.8586274825543 Cn0:31.171707153320312 
sat:GAL7 pdr:-113.3159966693932 Cn0:23.885417938232422 
sat:GAL8 pdr:391.84453709712056 Cn0:24.779361724853516 
sat:GAL30 pdr:-193.97022993367284 Cn0:11.709427833557129 
",34.0,45.06535162,7.659442227,polito,172.21.56.1
87,646,45.0654,7.66047,19/3/18 10.16,13.75,30,6.0,0,-81,696,f4:cf:e2:b2:9e:df,57.5214,30:7:4d:79:e8:6,24,"sat:GPS5 pdr:397.35901039759824 Cn0:18.31562042236328 
sat:GPS7 pdr:657.9286268602013 Cn0:35.991943359375 
sat:GPS8 pdr:10.749133893210143 Cn0:15.288541793823242 
sat:GPS9 pdr:749.7697363083489 Cn0:20.014963150024414 
sat:GPS13 pdr:-233.50633961329595 Cn0:16.743671417236328 
sat:GPS15 pdr:-456.47786008030425 Cn0:10.960439682006836 
sat:GPS20 pdr:-358.3835060040906 Cn0:9.937200546264648 
sat:GPS21 pdr:11.163412542705501 Cn0:12.91436767578125 
sat:GPS28 pdr:-91.79032658792858 Cn0:20.697235107421875 
sat:GPS30 pdr:494.4114637779096 Cn0:28.512958526611328 
sat:GLN2 pdr:349.68620841877373 Cn0:26.765043258666992 
sat:GLN13 pdr:-395.4396909409727 Cn0:7.0 
sat:GLN12 pdr:454.26079628349544 Cn0:7.0 
sat:GLN11 pdr:884.0961274402666 Cn0:25.65457534790039 
sat:GLN20 pdr:22.209773148790475 Cn0:7.0 
sat:GLN19 pdr:573.0173669670107 Cn0:7.0 
sat:BDU2 pdr:132.27293164703252 Cn0:16.590166091918945 
sat:BDU5 pdr:131.63094597535473 Cn0:19.746854782104492 
sat:BDU10 pdr:310.5912450151536 Cn0:20.78290367126465 
sat:GAL2 pdr:360.6100106413562 Cn0:25.259733200073242 
sat:GAL3 pdr:660.8586274825543 Cn0:31.171707153320312 
sat:GAL7 pdr:-113.3159966693932 Cn0:23.885417938232422 
sat:GAL8 pdr:391.84453709712056 Cn0:24.779361724853516 
sat:GAL30 pdr:-193.97022993367284 Cn0:11.709427833557129 
",34.0,45.06535162,7.659442227,polito,172.21.56.1
88,645,45.0654,7.66047,19/3/18 10.16,13.75,30,6.0,0,-81,696,f4:cf:e2:b2:9e:df,57.5214,30:7:4d:79:e8:6,24,"sat:GPS5 pdr:397.35901039759824 Cn0:18.31562042236328 
sat:GPS7 pdr:657.9286268602013 Cn0:35.991943359375 
sat:GPS8 pdr:10.749133893210143 Cn0:15.288541793823242 
sat:GPS9 pdr:749.7697363083489 Cn0:20.014963150024414 
sat:GPS13 pdr:-233.50633961329595 Cn0:16.743671417236328 
sat:GPS15 pdr:-456.47786008030425 Cn0:10.960439682006836 
sat:GPS20 pdr:-358.3835060040906 Cn0:9.937200546264648 
sat:GPS21 pdr:11.163412542705501 Cn0:12.91436767578125 
sat:GPS28 pdr:-91.79032658792858 Cn0:20.697235107421875 
sat:GPS30 pdr:494.4114637779096 Cn0:28.512958526611328 
sat:GLN2 pdr:349.68620841877373 Cn0:26.765043258666992 
sat:GLN13 pdr:-395.4396909409727 Cn0:7.0 
sat:GLN12 pdr:454.26079628349544 Cn0:7.0 
sat:GLN11 pdr:884.0961274402666 Cn0:25.65457534790039 
sat:GLN20 pdr:22.209773148790475 Cn0:7.0 
sat:GLN19 pdr:573.0173669670107 Cn0:7.0 
sat:BDU2 pdr:132.27293164703252 Cn0:16.590166091918945 
sat:BDU5 pdr:131.63094597535473 Cn0:19.746854782104492 
sat:BDU10 pdr:310.5912450151536 Cn0:20.78290367126465 
sat:GAL2 pdr:360.6100106413562 Cn0:25.259733200073242 
sat:GAL3 pdr:660.8586274825543 Cn0:31.171707153320312 
sat:GAL7 pdr:-113.3159966693932 Cn0:23.885417938232422 
sat:GAL8 pdr:391.84453709712056 Cn0:24.779361724853516 
sat:GAL30 pdr:-193.97022993367284 Cn0:11.709427833557129 
",34.0,45.06535162,7.659442227,polito,172.21.56.1
89,644,45.0654,7.65975,19/3/18 10.16,0.59,39,192.0,0,-73,696,f4:cf:e2:b2:9e:d0,70.00399999999999,10:a5:d0:8a:47:ce,0,,34.0,45.06535162,7.659442227,polito,172.21.56.1
90,643,45.0654,7.66047,19/3/18 10.16,13.75,30,6.0,0,-81,696,f4:cf:e2:b2:9e:df,57.5214,30:7:4d:79:e8:6,24,"sat:GPS5 pdr:397.35901039759824 Cn0:18.31562042236328 
sat:GPS7 pdr:657.9286268602013 Cn0:35.991943359375 
sat:GPS8 pdr:10.749133893210143 Cn0:15.288541793823242 
sat:GPS9 pdr:749.7697363083489 Cn0:20.014963150024414 
sat:GPS13 pdr:-233.50633961329595 Cn0:16.743671417236328 
sat:GPS15 pdr:-456.47786008030425 Cn0:10.960439682006836 
sat:GPS20 pdr:-358.3835060040906 Cn0:9.937200546264648 
sat:GPS21 pdr:11.163412542705501 Cn0:12.91436767578125 
sat:GPS28 pdr:-91.79032658792858 Cn0:20.697235107421875 
sat:GPS30 pdr:494.4114637779096 Cn0:28.512958526611328 
sat:GLN2 pdr:349.68620841877373 Cn0:26.765043258666992 
sat:GLN13 pdr:-395.4396909409727 Cn0:7.0 
sat:GLN12 pdr:454.26079628349544 Cn0:7.0 
sat:GLN11 pdr:884.0961274402666 Cn0:25.65457534790039 
sat:GLN20 pdr:22.209773148790475 Cn0:7.0 
sat:GLN19 pdr:573.0173669670107 Cn0:7.0 
sat:BDU2 pdr:132.27293164703252 Cn0:16.590166091918945 
sat:BDU5 pdr:131.63094597535473 Cn0:19.746854782104492 
sat:BDU10 pdr:310.5912450151536 Cn0:20.78290367126465 
sat:GAL2 pdr:360.6100106413562 Cn0:25.259733200073242 
sat:GAL3 pdr:660.8586274825543 Cn0:31.171707153320312 
sat:GAL7 pdr:-113.3159966693932 Cn0:23.885417938232422 
sat:GAL8 pdr:391.84453709712056 Cn0:24.779361724853516 
sat:GAL30 pdr:-193.97022993367284 Cn0:11.709427833557129 
",34.0,45.06535162,7.659442227,polito,172.21.56.1
91,642,45.0653,7.6600399999999995,19/3/18 10.16,0.6,28,31.857,0,-75,696,f4:cf:e2:b2:9e:d0,49.559,10:7b:44:89:6a:6d,0,,34.0,45.06535162,7.659442227,polito,172.21.56.1
92,641,45.0654,7.65925,19/3/18 10.15,2.03,57,20.342,0,-66,696,f4:cf:e2:b2:9e:d0,19.7298,10:7b:44:89:6a:6d,0,,34.0,45.06535162,7.659442227,polito,172.21.56.1
93,640,45.0654,7.65925,19/3/18 10.15,2.03,57,20.342,0,-66,696,f4:cf:e2:b2:9e:d0,19.7298,10:7b:44:89:6a:6d,0,,34.0,45.06535162,7.659442227,polito,172.21.56.1
